______________________________
|          t |            Vy |
|   0.768608 | -4.700895e-06 |
|   0.769658 | -1.896624e-05 |
|   0.770708 |  1.222884e-05 |
|   0.771758 | -1.507092e-05 |
|   0.772808 |  5.547131e-06 |
|   0.773858 | -2.851575e-06 |
|   0.774908 |  9.217405e-06 |
|   0.775958 | -1.262986e-05 |
|   0.777008 | -3.725887e-06 |
|   0.778058 |  1.532040e-06 |
|   0.779108 | -2.478355e-05 |
|   0.780158 |  8.080949e-06 |
|   0.781208 | -1.692551e-05 |
|   0.782258 | -8.241210e-06 |
|   0.783308 | -1.878231e-05 |
|   0.784358 | -7.707214e-06 |
|   0.785408 | -1.874461e-05 |
|   0.786458 |  1.590240e-05 |
|   0.787508 | -1.307849e-05 |
|   0.788558 |  2.966125e-06 |
|   0.789608 |  4.814702e-06 |
|   0.790658 |  1.077545e-05 |
|   0.791708 | -5.855161e-06 |
|   0.792758 | -3.193947e-08 |
|   0.793808 |  2.596076e-06 |
|   0.794858 |  1.716536e-05 |
|   0.795908 |  3.179848e-06 |
|   0.796958 |  5.033468e-07 |
|   0.798008 |  1.087989e-06 |
|   0.799058 | -1.591257e-06 |
|   0.800108 |  3.290056e-06 |
|   0.801158 | -2.551153e-06 |
|   0.802208 |  1.269486e-05 |
|   0.803258 | -3.336115e-06 |
|   0.804308 | -2.126012e-05 |
|   0.805358 | -7.669449e-06 |
|   0.806408 | -9.816192e-06 |
|   0.807458 |  1.270259e-05 |
|   0.808508 | -8.573086e-07 |
|   0.809558 | -5.888104e-06 |
|   0.810608 |  3.759364e-06 |
|   0.811658 | -4.071153e-06 |
|   0.812708 | -1.673394e-05 |
|   0.813758 | -7.419720e-06 |
|   0.814808 |  1.791633e-05 |
|   0.815858 |  1.802150e-05 |
|   0.816908 | -1.037522e-05 |
|   0.817958 |  1.624456e-05 |
|   0.819008 |  2.140924e-05 |
|   0.820058 | -3.098427e-07 |
|   0.821108 |  1.085835e-05 |
|   0.822158 | -7.016005e-06 |
|   0.823208 | -2.621330e-06 |
|   0.824258 |  7.201266e-06 |
|   0.825308 | -6.508811e-06 |
|   0.826358 | -1.021270e-05 |
|   0.827408 |  3.821059e-06 |
|   0.828458 |  3.563653e-06 |
|   0.829508 | -2.558238e-05 |
|   0.830558 |  7.715496e-06 |
|   0.831608 |  2.445692e-06 |
|   0.832658 | -2.311636e-06 |
|   0.833708 | -1.218287e-05 |
|   0.834758 |  1.132515e-05 |
|   0.835808 |  2.865469e-05 |
|   0.836858 | -9.120994e-06 |
|   0.837908 |  5.575651e-06 |
|   0.838958 | -2.019014e-05 |
|   0.840008 |  2.525409e-06 |
|   0.841058 | -6.169391e-06 |
|   0.842108 | -2.760447e-06 |
|   0.843158 |  1.042582e-06 |
|   0.844208 |  2.256506e-06 |
|   0.845258 |  2.534719e-06 |
|   0.846308 |  5.089069e-06 |
|   0.847358 |  1.343300e-05 |
|   0.848408 |  2.110973e-05 |
|   0.849458 | -9.371834e-06 |
|   0.850509 | -2.318827e-05 |
|   0.851559 | -1.024844e-05 |
|   0.852609 |  8.710222e-06 |
|   0.853659 |  1.097508e-05 |
|   0.854709 | -1.823093e-05 |
|   0.855759 | -1.987424e-05 |
|   0.856809 | -1.006260e-06 |
|   0.857859 | -1.048392e-05 |
|   0.858909 |  6.762452e-06 |
|   0.859959 | -3.986650e-06 |
|   0.861009 |  4.764351e-06 |
|   0.862059 | -8.331504e-06 |
|   0.863109 |  1.493185e-05 |
|   0.864159 |  1.292708e-05 |
|   0.865209 |  9.248356e-06 |
|   0.866259 | -3.755074e-07 |
|   0.867309 | -2.782919e-05 |
|   0.868359 | -1.883070e-05 |
|   0.869409 |  1.029677e-05 |
|   0.870459 | -2.300939e-05 |
|   0.871509 | -7.467576e-06 |
|   0.872559 |  1.064970e-05 |
|   0.873609 | -3.881154e-06 |
|   0.874659 |  6.027518e-06 |
|   0.875709 | -1.407408e-05 |
|   0.876759 |  9.755371e-06 |
|   0.877809 | -1.150116e-05 |
|   0.878859 |  3.556563e-06 |
|   0.879909 | -2.748921e-05 |
|   0.880959 |  3.060229e-06 |
|   0.882009 | -2.662778e-06 |
|   0.883059 |  8.352854e-06 |
|   0.884109 | -5.142398e-06 |
|   0.885159 |  6.985575e-06 |
|   0.886209 |  9.964548e-07 |
|   0.887259 | -2.806048e-05 |
|   0.888309 |  4.414638e-06 |
|   0.889359 | -1.419789e-05 |
|   0.890409 |  1.941037e-05 |
|   0.891459 | -1.178707e-05 |
|   0.892509 | -8.009990e-06 |
|   0.893559 | -7.442479e-06 |
|   0.894609 |  2.977088e-07 |
|   0.895659 |  2.449053e-05 |
|   0.896709 |  9.007999e-06 |
|   0.897759 |  2.556108e-06 |
|   0.898809 | -1.029591e-05 |
|   0.899859 |  6.111026e-06 |
|   0.900909 | -3.565029e-06 |
|   0.901959 |  1.535680e-07 |
|   0.903009 | -1.226374e-05 |
|   0.904059 | -4.733582e-06 |
|   0.905109 |  5.866942e-06 |
|   0.906159 |  1.668733e-05 |
|   0.907209 |  6.493026e-06 |
|   0.908259 |  9.694917e-07 |
|   0.909309 |  2.916455e-05 |
|   0.910359 |  1.847836e-05 |
|   0.911409 | -7.164708e-07 |
|   0.912459 | -5.787473e-06 |
|   0.913509 |  1.535019e-05 |
|   0.914559 |  1.982056e-06 |
|   0.915609 | -2.835026e-06 |
|   0.916659 | -4.054783e-07 |
|   0.917709 |  8.043985e-06 |
|   0.918759 | -4.805349e-06 |
|   0.919809 |  2.267958e-05 |
|   0.920859 | -8.744741e-06 |
|   0.921909 |  1.090545e-05 |
|   0.922959 | -6.654703e-06 |
|   0.924009 | -5.200792e-06 |
|   0.925059 |  9.921327e-06 |
|   0.926109 |  1.462975e-05 |
|   0.927159 | -1.586831e-05 |
|   0.928209 |  5.434484e-06 |
|   0.929259 | -1.909140e-05 |
|   0.930309 | -2.562787e-05 |
|   0.931359 |  4.866143e-06 |
|   0.932409 |  3.261246e-06 |
|   0.933459 | -9.222717e-06 |
|   0.934509 | -1.483390e-05 |
|   0.935559 |  1.147814e-05 |
|   0.936609 |  2.298626e-05 |
|   0.937659 |  9.505633e-06 |
|   0.938709 | -6.703809e-06 |
|   0.939759 | -2.715118e-06 |
|   0.940809 | -4.946521e-06 |
|   0.941859 | -5.386423e-06 |
|   0.942909 |  1.885775e-05 |
|   0.943959 | -1.580082e-05 |
|   0.945009 | -7.197952e-06 |
|   0.946059 |  1.191068e-05 |
|   0.947109 |  3.332597e-06 |
|   0.948159 |  1.358564e-05 |
|   0.949209 | -7.079428e-06 |
|   0.950260 |  1.121076e-07 |
|   0.951310 | -1.217218e-05 |
|   0.952360 |  1.333852e-06 |
|   0.953410 |  1.789741e-06 |
|   0.954460 | -5.129186e-06 |
|   0.955510 | -6.391130e-06 |
|   0.956560 |  1.618894e-05 |
|   0.957610 |  6.309859e-06 |
|   0.958660 | -7.344853e-06 |
|   0.959710 | -2.233057e-05 |
|   0.960760 |  2.677579e-05 |
|   0.961810 |  8.789838e-07 |
|   0.962860 | -1.240558e-06 |
|   0.963910 | -4.088981e-06 |
|   0.964960 |  1.530240e-05 |
|   0.966010 |  2.112316e-05 |
|   0.967060 |  2.271143e-05 |
|   0.968110 |  8.048835e-06 |
|   0.969160 |  8.997599e-07 |
|   0.970210 |  1.330820e-05 |
|   0.971260 | -7.775757e-06 |
|   0.972310 |  5.197427e-06 |
|   0.973360 |  1.489863e-05 |
|   0.974410 |  2.778097e-05 |
|   0.975460 | -1.328880e-05 |
|   0.976510 | -4.542468e-06 |
|   0.977560 |  1.117098e-05 |
|   0.978610 |  4.560083e-06 |
|   0.979660 |  2.086348e-06 |
|   0.980710 | -1.730339e-05 |
|   0.981760 | -4.555189e-06 |
|   0.982810 | -4.340176e-06 |
|   0.983860 | -3.944268e-06 |
|   0.984910 | -1.324891e-05 |
|   0.985960 | -1.427600e-05 |
|   0.987010 | -2.004765e-06 |
|   0.988060 |  2.468979e-05 |
|   0.989110 |  1.224669e-05 |
|   0.990160 |  8.727993e-06 |
|   0.991210 |  1.227501e-05 |
|   0.992260 |  1.185804e-05 |
|   0.993310 | -1.300491e-06 |
|   0.994360 |  5.340115e-06 |
|   0.995410 | -2.385692e-05 |
|   0.996460 |  4.101283e-06 |
|   0.997510 | -2.450720e-05 |
|   0.998560 | -1.141620e-06 |
|   0.999610 |  4.154308e-06 |
|   1.000660 |  1.407440e-05 |
|   1.001710 |  2.034721e-05 |
|   1.002760 | -2.592968e-05 |
|   1.003810 | -1.073174e-05 |
|   1.004860 | -5.782923e-06 |
|   1.005910 | -1.298038e-05 |
|   1.006960 | -1.434621e-06 |
|   1.008010 | -7.468367e-06 |
|   1.009060 |  2.175797e-05 |
|   1.010110 |  8.995365e-06 |
|   1.011160 | -1.235399e-06 |
|   1.012210 | -2.160105e-05 |
|   1.013260 | -5.378926e-06 |
|   1.014310 | -8.711929e-06 |
|   1.015360 |  1.653914e-08 |
|   1.016410 |  7.183124e-06 |
|   1.017460 |  7.060721e-06 |
|   1.018510 |  6.482138e-06 |
|   1.019560 |  2.090238e-06 |
|   1.020610 | -2.633426e-06 |
|   1.021660 | -3.258630e-06 |
|   1.022710 | -3.136276e-06 |
|   1.023760 | -7.470103e-07 |
|   1.024810 |  3.178699e-06 |
|   1.025860 |  5.877956e-06 |
|   1.026910 | -5.972732e-06 |
|   1.027960 | -2.549977e-06 |
|   1.029010 | -3.086387e-05 |
|   1.030060 | -1.945639e-05 |
|   1.031110 |  9.463279e-06 |
|   1.032160 | -2.482200e-06 |
|   1.033210 |  9.200203e-06 |
|   1.034260 | -8.444105e-06 |
|   1.035310 |  7.988757e-06 |
|   1.036360 |  7.298418e-06 |
|   1.037410 |  7.024611e-06 |
|   1.038460 | -2.396281e-05 |
|   1.039510 | -2.999626e-06 |
|   1.040560 | -2.127617e-05 |
|   1.041610 | -5.835012e-06 |
|   1.042660 | -1.077383e-05 |
|   1.043710 | -2.044288e-05 |
|   1.044760 | -1.861371e-06 |
|   1.045810 | -6.681344e-06 |
|   1.046860 |  4.849791e-07 |
|   1.047910 | -2.440920e-06 |
|   1.048960 | -2.406978e-06 |
|   1.050011 | -1.331235e-05 |
|   1.051061 | -2.237833e-05 |
|   1.052111 | -1.699243e-05 |
|   1.053161 | -3.801891e-06 |
|   1.054211 | -1.249028e-05 |
|   1.055261 |  8.397994e-06 |
|   1.056311 |  7.323116e-06 |
|   1.057361 |  8.663534e-06 |
|   1.058411 | -8.141666e-06 |
|   1.059461 |  1.633253e-05 |
|   1.060511 | -2.106915e-06 |
|   1.061561 | -8.912733e-06 |
|   1.062611 | -2.301127e-06 |
|   1.063661 | -1.773971e-05 |
|   1.064711 | -7.436256e-07 |
|   1.065761 | -1.926071e-05 |
|   1.066811 | -2.209927e-05 |
|   1.067861 |  5.634168e-06 |
|   1.068911 | -7.704601e-07 |
|   1.069961 |  7.772531e-06 |
|   1.071011 | -5.539036e-06 |
|   1.072061 | -8.395532e-06 |
|   1.073111 |  7.129541e-06 |
|   1.074161 | -4.214052e-05 |
|   1.075211 |  9.354975e-06 |
|   1.076261 | -3.069542e-06 |
|   1.077311 |  1.724536e-05 |
|   1.078361 | -6.054889e-07 |
|   1.079411 |  1.371586e-05 |
|   1.080461 |  3.195168e-06 |
|   1.081511 |  1.335770e-05 |
|   1.082561 |  1.515766e-05 |
|   1.083611 | -1.569298e-05 |
|   1.084661 |  1.250224e-05 |
|   1.085711 | -3.130982e-06 |
|   1.086761 | -1.042269e-06 |
|   1.087811 |  1.821027e-05 |
|   1.088861 | -2.191358e-05 |
|   1.089911 | -1.602953e-06 |
|   1.090961 |  2.318158e-05 |
|   1.092011 |  1.486107e-05 |
|   1.093061 | -3.485930e-06 |
|   1.094111 | -4.658524e-06 |
|   1.095161 | -2.542884e-05 |
|   1.096211 |  1.797166e-05 |
|   1.097261 | -1.457554e-05 |
|   1.098311 | -1.838352e-05 |
|   1.099361 |  2.563959e-06 |
|   1.100411 | -8.775312e-06 |
|   1.101461 | -1.589018e-05 |
|   1.102511 |  1.627637e-06 |
|   1.103561 | -5.056766e-06 |
|   1.104611 |  1.225530e-05 |
|   1.105661 |  2.240173e-05 |
|   1.106711 |  7.591570e-06 |
|   1.107761 |  1.777241e-05 |
|   1.108811 | -1.027965e-06 |
|   1.109861 |  3.570684e-05 |
|   1.110911 |  1.899101e-05 |
|   1.111961 |  4.204196e-06 |
|   1.113011 |  6.942040e-06 |
|   1.114061 |  3.137073e-06 |
|   1.115111 |  1.926136e-05 |
|   1.116161 |  1.490799e-05 |
|   1.117211 | -3.997272e-05 |
|   1.118261 | -1.035116e-05 |
|   1.119311 | -7.635440e-06 |
|   1.120361 | -3.501437e-07 |
|   1.121411 | -8.806639e-06 |
|   1.122461 |  2.803381e-05 |
|   1.123511 |  2.559361e-06 |
|   1.124561 |  1.653093e-06 |
|   1.125611 | -1.722087e-05 |
|   1.126661 |  1.732670e-06 |
|   1.127711 |  1.409875e-05 |
|   1.128761 |  3.458595e-06 |
|   1.129811 |  1.224402e-06 |
|   1.130861 | -6.981039e-06 |
|   1.131911 |  7.822900e-07 |
|   1.132961 | -1.796390e-06 |
|   1.134011 | -2.656765e-06 |
|   1.135061 |  2.794534e-05 |
|   1.136111 | -1.231416e-05 |
|   1.137161 |  9.977564e-06 |
|   1.138211 | -8.338267e-06 |
|   1.139261 |  1.081985e-05 |
|   1.140311 |  4.501564e-06 |
|   1.141361 | -1.735170e-05 |
|   1.142411 |  2.494651e-05 |
|   1.143461 |  2.332150e-05 |
|   1.144511 |  8.414026e-06 |
|   1.145561 | -1.245158e-05 |
|   1.146611 | -8.015291e-06 |
|   1.147661 |  5.485511e-06 |
|   1.148711 |  9.897713e-07 |
|   1.149761 | -2.815539e-06 |
|   1.150812 |  1.567673e-05 |
|   1.151862 |  2.236030e-06 |
|   1.152912 | -7.389625e-06 |
|   1.153962 |  1.748490e-06 |
|   1.155012 | -1.242789e-05 |
|   1.156062 | -3.395889e-06 |
|   1.157112 | -5.979529e-06 |
|   1.158162 | -7.217636e-06 |
|   1.159212 |  1.084244e-05 |
|   1.160262 |  3.314106e-05 |
|   1.161312 | -7.056130e-06 |
|   1.162362 | -5.252630e-06 |
|   1.163412 |  6.129728e-06 |
|   1.164462 |  1.610222e-05 |
|   1.165512 | -5.557837e-06 |
|   1.166562 |  1.033095e-05 |
|   1.167612 | -2.050536e-05 |
|   1.168662 | -1.078740e-05 |
|   1.169712 |  1.965300e-05 |
|   1.170762 | -6.669890e-06 |
|   1.171812 | -7.871623e-06 |
|   1.172862 |  1.142900e-05 |
|   1.173912 | -3.510825e-06 |
|   1.174962 |  6.398002e-06 |
|   1.176012 | -2.959975e-06 |
|   1.177062 |  2.862156e-05 |
|   1.178112 |  3.894314e-06 |
|   1.179162 |  7.694821e-06 |
|   1.180212 |  6.915041e-06 |
|   1.181262 |  5.530353e-06 |
|   1.182312 |  6.082457e-06 |
|   1.183362 |  2.886278e-06 |
|   1.184412 | -1.860510e-05 |
|   1.185462 |  1.909378e-06 |
|   1.186512 |  6.479735e-06 |
|   1.187562 |  7.884466e-06 |
|   1.188612 |  4.161356e-06 |
|   1.189662 |  2.182062e-06 |
|   1.190712 | -3.545312e-06 |
|   1.191762 | -1.088542e-05 |
|   1.192812 | -1.957886e-06 |
|   1.193862 |  5.530553e-06 |
|   1.194912 | -3.061807e-06 |
|   1.195962 | -1.676961e-06 |
|   1.197012 |  2.124165e-06 |
|   1.198062 | -9.146418e-06 |
|   1.199112 | -3.642798e-05 |
|   1.200162 |  1.328184e-05 |
|   1.201212 | -2.633099e-06 |
|   1.202262 |  1.370620e-05 |
|   1.203312 | -9.065147e-06 |
|   1.204362 |  2.286999e-05 |
|   1.205412 |  8.392212e-06 |
|   1.206462 |  9.107205e-06 |
|   1.207512 | -2.450208e-06 |
|   1.208562 |  2.872052e-06 |
|   1.209612 |  3.655067e-06 |
|   1.210662 | -1.710844e-05 |
|   1.211712 | -3.365603e-05 |
|   1.212762 |  4.336409e-06 |
|   1.213812 |  1.028152e-06 |
|   1.214862 |  1.220421e-05 |
|   1.215912 |  3.040676e-07 |
|   1.216962 |  2.750602e-05 |
|   1.218012 |  1.233196e-05 |
|   1.219062 |  2.593388e-05 |
|   1.220112 |  6.010980e-06 |
|   1.221162 |  8.297231e-06 |
|   1.222212 |  9.578155e-06 |
|   1.223262 | -3.325444e-06 |
|   1.224312 | -8.202042e-06 |
|   1.225362 | -2.008022e-05 |
|   1.226412 | -1.118027e-05 |
|   1.227462 |  1.856966e-05 |
|   1.228512 | -5.812015e-06 |
|   1.229562 | -2.552548e-05 |
|   1.230612 | -7.260039e-06 |
|   1.231662 |  4.074952e-06 |
|   1.232712 |  3.345467e-06 |
|   1.233762 |  1.436969e-05 |
|   1.234812 |  7.307464e-07 |
|   1.235862 |  3.568511e-06 |
|   1.236912 |  6.075404e-06 |
|   1.237962 | -1.357367e-06 |
|   1.239012 | -4.309320e-06 |
|   1.240062 |  2.153584e-05 |
|   1.241112 |  9.835960e-06 |
|   1.242162 | -2.670149e-06 |
|   1.243212 |  3.005695e-06 |
|   1.244262 |  3.151818e-06 |
|   1.245312 |  8.762184e-06 |
|   1.246362 |  2.071186e-05 |
|   1.247412 |  2.288626e-06 |
|   1.248462 |  7.766897e-06 |
|   1.249512 |  1.396674e-05 |
|   1.250563 | -1.094530e-05 |
|   1.251613 | -5.503631e-06 |
|   1.252663 | -1.113325e-05 |
|   1.253713 | -1.942371e-06 |
|   1.254763 | -1.892708e-05 |
|   1.255813 | -6.577084e-06 |
|   1.256863 | -2.307610e-05 |
|   1.257913 |  2.255399e-05 |
|   1.258963 |  5.478534e-06 |
|   1.260013 |  1.021188e-05 |
|   1.261063 |  2.471121e-05 |
|   1.262113 | -1.179624e-05 |
|   1.263163 | -1.221153e-05 |
|   1.264213 | -1.252520e-05 |
|   1.265263 | -9.849065e-06 |
|   1.266313 |  4.431212e-06 |
|   1.267363 | -3.094956e-05 |
|   1.268413 | -2.414682e-05 |
|   1.269463 | -1.707511e-06 |
|   1.270513 | -1.420792e-05 |
|   1.271563 | -5.336799e-06 |
|   1.272613 |  4.700983e-06 |
|   1.273663 |  8.577215e-06 |
|   1.274713 | -1.396945e-05 |
|   1.275763 |  5.132310e-06 |
|   1.276813 | -8.997930e-07 |
|   1.277863 |  1.014001e-05 |
|   1.278913 |  3.993698e-06 |
|   1.279963 |  6.852708e-06 |
|   1.281013 | -1.111962e-05 |
|   1.282063 |  6.373983e-06 |
|   1.283113 | -2.572763e-06 |
|   1.284163 | -4.647090e-06 |
|   1.285213 |  3.650526e-06 |
|   1.286263 | -9.222954e-06 |
|   1.287313 |  2.190554e-06 |
|   1.288363 |  9.801591e-06 |
|   1.289413 | -1.602793e-05 |
|   1.290463 | -1.988798e-06 |
|   1.291513 |  8.062326e-06 |
|   1.292563 |  4.731615e-06 |
|   1.293613 | -8.353931e-06 |
|   1.294663 | -6.840236e-06 |
|   1.295713 | -1.487466e-05 |
|   1.296763 |  1.522066e-05 |
|   1.297813 | -5.514023e-06 |
|   1.298863 | -1.181998e-06 |
|   1.299913 | -6.095405e-06 |
|   1.300963 |  3.311938e-06 |
|   1.302013 |  1.805232e-05 |
|   1.303063 | -8.874532e-06 |
|   1.304113 |  2.866340e-05 |
|   1.305163 | -7.570763e-06 |
|   1.306213 |  3.872092e-06 |
|   1.307263 |  4.781112e-06 |
|   1.308313 |  3.859669e-06 |
|   1.309363 | -2.372976e-05 |
|   1.310413 | -1.372478e-05 |
|   1.311463 |  9.821894e-06 |
|   1.312513 |  2.381995e-05 |
|   1.313563 | -9.455975e-06 |
|   1.314613 |  2.007491e-05 |
|   1.315663 | -9.489913e-06 |
|   1.316713 |  1.659527e-06 |
|   1.317763 | -6.629988e-06 |
|   1.318813 | -1.085591e-05 |
|   1.319863 | -1.391151e-05 |
|   1.320913 |  1.457746e-06 |
|   1.321963 | -1.897806e-05 |
|   1.323013 |  8.059845e-07 |
|   1.324063 | -2.147546e-05 |
|   1.325113 | -8.928864e-06 |
|   1.326163 |  5.376420e-06 |
|   1.327213 |  1.027160e-05 |
|   1.328263 | -9.091242e-06 |
|   1.329313 | -1.488716e-05 |
|   1.330363 |  1.932187e-05 |
|   1.331413 | -2.104362e-05 |
|   1.332463 |  6.016104e-06 |
|   1.333513 | -1.141726e-05 |
|   1.334563 | -1.301075e-05 |
|   1.335613 | -7.013023e-06 |
|   1.336663 |  8.363360e-06 |
|   1.337713 |  5.340636e-06 |
|   1.338763 | -2.729019e-05 |
|   1.339813 | -1.786455e-05 |
|   1.340863 | -1.539620e-05 |
|   1.341913 |  1.294437e-05 |
|   1.342963 | -9.258052e-06 |
|   1.344013 | -3.524716e-06 |
|   1.345063 | -1.248323e-05 |
|   1.346113 | -1.451394e-06 |
|   1.347163 |  5.258994e-06 |
|   1.348213 | -1.825492e-05 |
|   1.349263 | -5.275177e-06 |
|   1.350314 |  1.390233e-05 |
|   1.351364 | -1.940472e-05 |
|   1.352414 | -3.589660e-06 |
|   1.353464 |  5.781766e-06 |
|   1.354514 | -1.571281e-05 |
|   1.355564 |  9.549623e-06 |
|   1.356614 | -4.668809e-06 |
|   1.357664 | -2.446751e-06 |
|   1.358714 |  1.153375e-05 |
|   1.359764 | -1.511195e-05 |
|   1.360814 |  2.091903e-05 |
|   1.361864 |  8.352812e-07 |
|   1.362914 | -1.882766e-05 |
|   1.363964 | -1.143676e-05 |
|   1.365014 | -9.990132e-06 |
|   1.366064 | -4.171903e-05 |
|   1.367114 | -3.422761e-06 |
|   1.368164 |  7.221549e-06 |
|   1.369214 | -2.672673e-06 |
|   1.370264 |  3.968071e-06 |
|   1.371314 |  1.689436e-06 |
|   1.372364 |  7.434339e-06 |
|   1.373414 | -1.445011e-06 |
|   1.374464 | -1.181077e-05 |
|   1.375514 |  7.761282e-07 |
|   1.376564 | -1.506661e-05 |
|   1.377614 |  6.804138e-06 |
|   1.378664 |  9.055003e-06 |
|   1.379714 | -1.216982e-05 |
|   1.380764 | -1.620661e-05 |
|   1.381814 |  2.208676e-05 |
|   1.382864 | -1.706582e-05 |
|   1.383914 |  3.051549e-06 |
|   1.384964 |  8.680920e-06 |
|   1.386014 | -1.471781e-05 |
|   1.387064 | -1.969411e-05 |
|   1.388114 |  1.634644e-06 |
|   1.389164 |  1.101457e-05 |
|   1.390214 |  1.208911e-05 |
|   1.391264 |  1.094342e-07 |
|   1.392314 |  1.554638e-05 |
|   1.393364 | -3.684277e-06 |
|   1.394414 | -1.119469e-05 |
|   1.395464 |  1.491903e-05 |
|   1.396514 |  3.176169e-06 |
|   1.397564 |  1.823289e-05 |
|   1.398614 |  1.556801e-05 |
|   1.399664 |  6.679621e-06 |
|   1.400714 |  1.069681e-05 |
|   1.401764 | -1.245117e-05 |
|   1.402814 | -2.299268e-05 |
|   1.403864 |  1.525813e-06 |
|   1.404914 |  5.953823e-06 |
|   1.405964 | -7.542066e-06 |
|   1.407014 | -4.835519e-06 |
|   1.408064 |  1.216154e-05 |
|   1.409114 |  4.646930e-07 |
|   1.410164 | -1.020839e-05 |
|   1.411214 | -5.263944e-06 |
|   1.412264 |  1.653483e-05 |
|   1.413314 |  9.082000e-06 |
|   1.414364 | -1.511078e-05 |
|   1.415414 |  9.519134e-06 |
|   1.416464 | -7.711903e-07 |
|   1.417514 |  8.642838e-06 |
|   1.418564 |  3.203744e-06 |
|   1.419614 |  8.915290e-06 |
|   1.420664 | -3.106220e-05 |
|   1.421714 |  2.597771e-06 |
|   1.422764 | -9.316493e-06 |
|   1.423814 | -4.919938e-06 |
|   1.424864 | -4.953602e-06 |
|   1.425914 | -2.038050e-06 |
|   1.426964 | -7.730882e-06 |
|   1.428014 | -2.344707e-05 |
|   1.429064 | -2.522236e-06 |
|   1.430114 | -1.113653e-05 |
|   1.431164 |  1.817399e-05 |
|   1.432214 |  4.734796e-06 |
|   1.433264 |  1.062821e-05 |
|   1.434314 |  1.446502e-05 |
|   1.435364 |  1.150436e-06 |
|   1.436414 | -4.238442e-06 |
|   1.437464 |  5.889170e-06 |
|   1.438514 | -3.143425e-07 |
|   1.439564 | -2.517333e-05 |
|   1.440614 |  1.686962e-05 |
|   1.441664 |  1.095214e-05 |
|   1.442714 | -1.696698e-05 |
|   1.443764 | -9.692135e-06 |
|   1.444814 |  1.047248e-05 |
|   1.445864 |  2.712338e-05 |
|   1.446914 |  1.089745e-05 |
|   1.447964 | -1.479357e-05 |
|   1.449014 |  1.448883e-05 |
|   1.450065 |  2.198592e-05 |
|   1.451115 |  1.091655e-05 |
|   1.452165 |  1.659925e-06 |
|   1.453215 | -5.161485e-06 |
|   1.454265 | -3.492134e-06 |
|   1.455315 | -8.197348e-08 |
|   1.456365 |  6.446547e-06 |
|   1.457415 | -2.937277e-06 |
|   1.458465 |  2.563690e-06 |
|   1.459515 |  7.928642e-07 |
|   1.460565 |  1.173893e-05 |
|   1.461615 | -1.289955e-05 |
|   1.462665 |  6.574019e-06 |
|   1.463715 |  9.583620e-06 |
|   1.464765 | -2.790924e-06 |
|   1.465815 |  8.738220e-06 |
|   1.466865 |  5.725349e-06 |
|   1.467915 |  2.969468e-05 |
|   1.468965 | -1.411242e-05 |
|   1.470015 | -6.480540e-06 |
|   1.471065 |  5.631906e-08 |
|   1.472115 | -8.948872e-06 |
|   1.473165 | -9.857437e-06 |
|   1.474215 |  8.272877e-06 |
|   1.475265 | -1.487875e-05 |
|   1.476315 |  8.692016e-06 |
|   1.477365 | -3.915362e-07 |
|   1.478415 |  2.836724e-05 |
|   1.479465 |  1.077493e-05 |
|   1.480515 | -1.640644e-05 |
|   1.481565 | -1.941041e-05 |
|   1.482615 |  4.731006e-05 |
|   1.483665 |  6.310722e-06 |
|   1.484715 | -1.007409e-05 |
|   1.485765 |  1.619557e-05 |
|   1.486815 | -7.969345e-06 |
|   1.487865 | -4.059595e-06 |
|   1.488915 |  9.169170e-06 |
|   1.489965 | -1.835967e-05 |
|   1.491015 | -3.702084e-07 |
|   1.492065 |  1.051043e-05 |
|   1.493115 | -3.219701e-06 |
|   1.494165 | -2.287791e-06 |
|   1.495215 |  1.448866e-05 |
|   1.496265 |  2.331363e-05 |
|   1.497315 | -7.985128e-06 |
|   1.498365 |  2.139174e-05 |
|   1.499415 | -3.181698e-06 |
|   1.500465 |  1.397518e-06 |
|   1.501515 |  1.031394e-05 |
|   1.502565 | -9.469301e-06 |
|   1.503615 | -1.763949e-05 |
|   1.504665 |  1.735280e-05 |
|   1.505715 | -6.186184e-06 |
|   1.506765 |  1.120946e-05 |
|   1.507815 |  2.294704e-07 |
|   1.508865 |  1.978336e-06 |
|   1.509915 |  2.171906e-05 |
|   1.510965 |  6.292274e-06 |
|   1.512015 | -2.508457e-06 |
|   1.513065 |  2.833294e-06 |
|   1.514115 | -8.908583e-07 |
|   1.515165 | -5.398294e-06 |
|   1.516215 | -7.051995e-06 |
|   1.517265 |  6.563991e-07 |
|   1.518315 | -2.574534e-05 |
|   1.519365 | -7.748344e-06 |
|   1.520415 | -2.086600e-05 |
|   1.521465 |  5.803623e-06 |
